['[\'[\\\'[\\\\\\\'["[\\\\\\\\\\\\\\', '\'\\\'\\\\\\\'"\\\\\\\\\\\\\\\'B_er', '\'\\\'\\\\\\\'"\\\\\\\\\\\\\\\'I\\\\\\', '\'\\\'"\\\\\\\'err_I\\\\\\\']",', '\'"\\\'l_Fe\\\']",\',', '"\'err_l_Fe\']",', "'d']", 'err_d']
2.8080 0.0842 950.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.8005 0.0840 949.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.7900 0.0837 948.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.7795 0.0834 948.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.7750 0.0832 947.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.7705 0.0831 946.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.7660 0.0830 946.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.7630 0.0829 945.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.7570 0.0827 945.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.7540 0.0826 945.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.7465 0.0824 944.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.7375 0.0821 943.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.7330 0.0820 942.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.7255 0.0818 942.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.7180 0.0815 941.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.7120 0.0814 940.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.7045 0.0811 939.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.7000 0.0810 939.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.6985 0.0810 938.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.6940 0.0808 938.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.6865 0.0806 937.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.6820 0.0805 937.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.6775 0.0803 936.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.6715 0.0801 935.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.6625 0.0799 934.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.6490 0.0795 933.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.6370 0.0791 931.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.6310 0.0789 930.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.6220 0.0787 929.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.6145 0.0784 928.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.6070 0.0782 927.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.5995 0.0780 926.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.5935 0.0778 925.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.5920 0.0778 925.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.5845 0.0775 924.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.5770 0.0773 923.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.5695 0.0771 922.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.5620 0.0769 921.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.5560 0.0767 920.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.5545 0.0766 920.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.5545 0.0766 919.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.5470 0.0764 919.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.5425 0.0763 918.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.5380 0.0761 917.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.5335 0.0760 917.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.5290 0.0759 916.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.5260 0.0758 915.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.5200 0.0756 915.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.5170 0.0755 914.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.5095 0.0753 913.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.5020 0.0751 912.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.4900 0.0747 910.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.4840 0.0745 909.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.4750 0.0742 908.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.4705 0.0741 907.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.4645 0.0739 907.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.4615 0.0738 906.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.4555 0.0737 905.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.4435 0.0733 903.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.4360 0.0731 902.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.4285 0.0729 901.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.4270 0.0728 900.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.4195 0.0726 899.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.4135 0.0724 898.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.4120 0.0724 897.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.4075 0.0722 897.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.4060 0.0722 896.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.4045 0.0721 896.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.4045 0.0721 896.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.3970 0.0719 895.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.3880 0.0716 894.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.3775 0.0713 892.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.3655 0.0710 890.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.3595 0.0708 889.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.3535 0.0706 888.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.3520 0.0706 887.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.3520 0.0706 887.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.3520 0.0706 887.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.3490 0.0705 887.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.3460 0.0704 886.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.3415 0.0702 885.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.3400 0.0702 885.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.3340 0.0700 884.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.3280 0.0698 883.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.3145 0.0694 881.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.3115 0.0693 880.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.3070 0.0692 879.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.2980 0.0689 878.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.2830 0.0685 876.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.2620 0.0679 872.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.2545 0.0676 869.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.2530 0.0676 868.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.2515 0.0675 868.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.2485 0.0675 868.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.2410 0.0672 866.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.2395 0.0672 866.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.2365 0.0671 865.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.2335 0.0670 864.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.2290 0.0669 864.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.2275 0.0668 863.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.2245 0.0667 863.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.2170 0.0665 862.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.2110 0.0663 861.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.2050 0.0662 859.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.1915 0.0657 857.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.1885 0.0657 856.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.1840 0.0655 855.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.1825 0.0655 854.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.1825 0.0655 854.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.1735 0.0652 853.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.1720 0.0652 852.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.1660 0.0650 851.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.1525 0.0646 849.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.1525 0.0646 848.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.1465 0.0644 847.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.1405 0.0642 846.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.1330 0.0640 844.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.1285 0.0639 843.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.1255 0.0638 842.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.1210 0.0636 841.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.1210 0.0636 841.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.1165 0.0635 840.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.1075 0.0632 839.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.0895 0.0627 836.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.0805 0.0624 833.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.0715 0.0621 831.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.0625 0.0619 828.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.0550 0.0617 827.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.0475 0.0614 825.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.0460 0.0614 824.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.0415 0.0612 823.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.0400 0.0612 822.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.0370 0.0611 822.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.0325 0.0610 821.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.0235 0.0607 819.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.0130 0.0604 817.5000 0.5000 0.4770 0.0040 0.0020 0.0001
2.0055 0.0602 816.0000 0.5000 0.4770 0.0040 0.0020 0.0001
2.0010 0.0600 814.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.9980 0.0599 813.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.9920 0.0598 812.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.9890 0.0597 811.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.9860 0.0596 810.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.9860 0.0596 810.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.9740 0.0592 808.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.9740 0.0592 807.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.9725 0.0592 807.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.9740 0.0592 806.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.9650 0.0590 805.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.9590 0.0588 804.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.9500 0.0585 802.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.9260 0.0578 798.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.9110 0.0573 794.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.8840 0.0565 788.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.8660 0.0560 782.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.8540 0.0556 778.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.8390 0.0552 775.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.8330 0.0550 772.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.8225 0.0547 770.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.8165 0.0545 768.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.8135 0.0544 766.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.8045 0.0541 765.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.8000 0.0540 763.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.7970 0.0539 762.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.7925 0.0538 760.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.7895 0.0537 760.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.7865 0.0536 759.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.7865 0.0536 759.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.7835 0.0535 758.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.7730 0.0532 756.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.7715 0.0531 755.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.7685 0.0531 754.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.7640 0.0529 753.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.7595 0.0528 752.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.7565 0.0527 751.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.7550 0.0526 750.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.7580 0.0527 750.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.7550 0.0526 750.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.7505 0.0525 749.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.7475 0.0524 749.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.7505 0.0525 748.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.7475 0.0524 748.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.7460 0.0524 748.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.7460 0.0524 747.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.7445 0.0523 747.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.7460 0.0524 747.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.7385 0.0522 746.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.7175 0.0515 742.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.6935 0.0508 737.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.6770 0.0503 731.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.6635 0.0499 727.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.6575 0.0497 724.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.6500 0.0495 722.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.6335 0.0490 718.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.6245 0.0487 715.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.6140 0.0484 712.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.6095 0.0483 710.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.6065 0.0482 710.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.6050 0.0481 708.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.5960 0.0479 706.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.5885 0.0477 704.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.5765 0.0473 702.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.5765 0.0473 700.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.5750 0.0473 700.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.5750 0.0473 699.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.5600 0.0468 697.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.5525 0.0466 694.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.5495 0.0465 692.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.5450 0.0463 691.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.5390 0.0462 690.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.5360 0.0461 689.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.5300 0.0459 687.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.5255 0.0458 685.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.5195 0.0456 684.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.5150 0.0454 682.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.5075 0.0452 680.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.4985 0.0450 678.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.4970 0.0449 677.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.4895 0.0447 675.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.4790 0.0444 672.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.4700 0.0441 670.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.4655 0.0440 667.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.4610 0.0438 666.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.4535 0.0436 664.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.4520 0.0436 663.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.4520 0.0436 662.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.4490 0.0435 662.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.4490 0.0435 661.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.4475 0.0434 661.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.4385 0.0432 660.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.4310 0.0429 658.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.4265 0.0428 656.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.4205 0.0426 653.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.4130 0.0424 652.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.4040 0.0421 649.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.4010 0.0420 647.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.3950 0.0418 646.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.3875 0.0416 644.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.3815 0.0414 642.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.3725 0.0412 640.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.3650 0.0410 637.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.3605 0.0408 635.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.3560 0.0407 634.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.3515 0.0405 632.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.3440 0.0403 630.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.3425 0.0403 629.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.3335 0.0400 627.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.3245 0.0397 624.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.3245 0.0397 623.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.3200 0.0396 622.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.3170 0.0395 621.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.3155 0.0395 620.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.3110 0.0393 619.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.3050 0.0391 617.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.3005 0.0390 616.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.2975 0.0389 614.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.2975 0.0389 614.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.2930 0.0388 613.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.2900 0.0387 612.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.2840 0.0385 610.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.2675 0.0380 607.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.2615 0.0378 603.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.2600 0.0378 602.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.2570 0.0377 601.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.2540 0.0376 601.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.2495 0.0375 599.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.2390 0.0372 597.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.2345 0.0370 595.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.2270 0.0368 593.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.2240 0.0367 591.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.2180 0.0365 589.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.2165 0.0365 588.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.2135 0.0364 587.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.2045 0.0361 586.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.1985 0.0360 583.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.1925 0.0358 581.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.1895 0.0357 579.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.1850 0.0355 579.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.1835 0.0355 577.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.1790 0.0354 576.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.1460 0.0344 569.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.1250 0.0338 561.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.1085 0.0333 555.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.1040 0.0331 552.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.0980 0.0329 550.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.0965 0.0329 548.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.0890 0.0327 546.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.0845 0.0325 544.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.0770 0.0323 543.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.0740 0.0322 541.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.0635 0.0319 538.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.0590 0.0318 536.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.0545 0.0316 534.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.0455 0.0314 532.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.0335 0.0310 528.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.0230 0.0307 524.0000 0.5000 0.4770 0.0040 0.0020 0.0001
1.0170 0.0305 521.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.0050 0.0301 518.5000 0.5000 0.4770 0.0040 0.0020 0.0001
1.0005 0.0300 515.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.9930 0.0298 513.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.9870 0.0296 511.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.9825 0.0295 509.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.9810 0.0294 508.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.9795 0.0294 507.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.9765 0.0293 506.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.9735 0.0292 505.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.9735 0.0292 505.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.9720 0.0292 504.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.9690 0.0291 503.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.9675 0.0290 503.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.9555 0.0287 499.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.9465 0.0284 497.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.9420 0.0283 495.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.9360 0.0281 492.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.9345 0.0280 491.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.9270 0.0278 489.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.9210 0.0276 487.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.9045 0.0271 483.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.8985 0.0270 479.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.8895 0.0267 476.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.8805 0.0264 473.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.8745 0.0262 470.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.8715 0.0261 469.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.8670 0.0260 467.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.8655 0.0260 466.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.8625 0.0259 465.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.8595 0.0258 464.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.8565 0.0257 462.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.8505 0.0255 461.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.8445 0.0253 459.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.8445 0.0253 458.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.8445 0.0253 458.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.8445 0.0253 457.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.8415 0.0252 458.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.8400 0.0252 457.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.8295 0.0249 454.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.8205 0.0246 450.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.8160 0.0245 448.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.8100 0.0243 446.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.8055 0.0242 444.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.8010 0.0240 442.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.8010 0.0240 442.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.7995 0.0240 441.0000 0.5000 0.4770 0.0040 0.0020 0.0001
0.7965 0.0239 440.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.7845 0.0235 436.5000 0.5000 0.4770 0.0040 0.0020 0.0001
0.7785 0.0234 434.5000 0.5000 0.4770 0.0040 0.0020 0.0001
