#H err_H B err_B
-1022661274.7938349247 40846628.3591927737 306.5000000000 9.1950000000
-1017656402.3695614338 40646726.4174154103 305.0000000000 9.1500000000
-1009314970.3416843414 40313556.5532082990 302.5000000000 9.0750000000
-999305234.9270997047 39913752.6862629279 299.5000000000 8.9850000000
-987627211.8490780592 39447314.8442615569 296.0000000000 8.8800000000
-980954058.0506757498 39180778.9385010898 294.0000000000 8.8200000000
-975949191.9157104492 38980877.0077966303 292.5000000000 8.7750000000
-972612613.4441822767 38847609.0521481708 291.5000000000 8.7450000000
-970944332.0700534582 38780975.0881650820 291.0000000000 8.7300000000
-962602887.4635599852 38447805.2018121555 288.5000000000 8.6550000000
-949256579.8667552471 37914733.3902912289 284.5000000000 8.5350000000
-939246853.8861329556 37514929.5399552137 281.5000000000 8.4450000000
-925900536.8553659916 36981857.7118249312 277.5000000000 8.3250000000
-915890807.7300896645 36582053.8559524640 274.5000000000 8.2350000000
-909217653.9316872358 36315517.9501920044 272.5000000000 8.1750000000
-904212784.6520678997 36115616.0139510930 271.0000000000 8.1300000000
-895871343.1902285814 35782446.1331346259 268.5000000000 8.0550000000
-889198189.3918262720 35515910.2273741588 266.5000000000 7.9950000000
-882525032.4487698078 35249374.3160772398 264.5000000000 7.9350000000
-874183590.9869304895 34916204.4352607802 262.0000000000 7.8600000000
-865842146.3804370165 34583034.5489078611 259.5000000000 7.7850000000
-859168992.5820347071 34316498.6431473941 257.5000000000 7.7250000000
-854164129.5917234421 34116596.7179793864 256.0000000000 7.6800000000
-849159263.4567582607 33916694.7872749269 254.5000000000 7.6350000000
-840817818.8502647877 33583524.9009220153 252.0000000000 7.5600000000
-834144661.9072083235 33316988.9896250963 250.0000000000 7.5000000000
-829139798.9168971777 33117087.0644570924 248.5000000000 7.4550000000
-819130060.3576585054 32717283.1919752620 245.5000000000 7.3650000000
-807452046.7135990858 32250845.3665832467 242.0000000000 7.2600000000
-789100869.8371751308 31517871.6188214086 236.5000000000 7.0950000000
-775754562.2403703928 30984799.8073004819 232.5000000000 6.9750000000
-770749696.1054052114 30784897.8765960224 231.0000000000 6.9300000000
-765744829.9704399109 30584995.9458915628 229.5000000000 6.8850000000
-759071676.1720376015 30318460.0401310995 227.5000000000 6.8250000000
-744057080.9117958546 29718754.2535541765 223.0000000000 6.6900000000
-734047342.3525571823 29318950.3810723461 220.0000000000 6.6000000000
-724037617.4201529026 28919146.5325818211 217.0000000000 6.5100000000
-717364453.1395702362 28652610.6083665080 215.0000000000 6.4500000000
-714027877.8126960993 28519342.6582545042 214.0000000000 6.4200000000
-709023008.5330767632 28319440.7220135927 212.5000000000 6.3750000000
-704018145.5427656174 28119538.7968455851 211.0000000000 6.3300000000
-700681567.0712374449 27986270.8411971256 210.0000000000 6.3000000000
-695676697.7916181087 27786368.9049562141 208.5000000000 6.2550000000
-689003550.2825238705 27519833.0102686621 206.5000000000 6.1950000000
-682330393.3394675255 27253297.0989717394 204.5000000000 6.1350000000
-672320657.9248828888 26853493.2320263684 201.5000000000 6.0450000000
-655637775.0012041330 26187153.4703934416 196.5000000000 5.8950000000
-645628045.8759276867 25787349.6145209782 193.5000000000 5.8050000000
-637286598.1247801781 25454179.7226316072 191.0000000000 5.7300000000
-628945159.8075948954 25121009.8473515995 188.5000000000 5.6550000000
-617267130.4402649403 24654571.9942773096 185.0000000000 5.5500000000
-612262270.5946079493 24454670.0746457614 183.5000000000 5.5050000000
-608925685.8337714672 24321402.1079243906 182.5000000000 5.4750000000
-602252535.1800233126 24054866.2077003866 180.5000000000 5.4150000000
-593911093.7181838751 23721696.3268839270 178.0000000000 5.3400000000
-588906224.4385645390 23521794.3906430118 176.5000000000 5.2950000000
-585569645.9670363665 23388526.4349945523 175.5000000000 5.2650000000
-582233067.4955081940 23255258.4793460965 174.5000000000 5.2350000000
-565550187.7164834738 22588918.7232496254 169.5000000000 5.0850000000
-550535592.4562418461 21989212.9366727062 165.0000000000 4.9500000000
-540525853.8970030546 21589409.0641908795 162.0000000000 4.8600000000
-535520984.6173837185 21389507.1279499643 160.5000000000 4.8150000000
-532184406.1458555460 21256239.1723015048 159.5000000000 4.7850000000
-528847830.8189814091 21122971.2221895047 158.5000000000 4.7550000000
-523842967.8286702633 20923069.2970215008 157.0000000000 4.7100000000
-513833238.7033938169 20523265.4411490411 154.0000000000 4.6200000000
-495482064.9716238976 19790291.6989236623 148.5000000000 4.4550000000
-477130888.0951998830 19057317.9511618279 143.0000000000 4.2900000000
-448769982.0934994817 17924540.3475275375 134.5000000000 4.0350000000
-437091955.8708237410 17458102.4999897070 131.0000000000 3.9300000000
-430418798.9277672768 17191566.5886927918 129.0000000000 3.8700000000
-423745645.1293649673 16925030.6829323359 127.0000000000 3.8100000000
-417072488.1863085628 16658494.7716354225 125.0000000000 3.7500000000
-413735909.7147803903 16525226.8159869649 124.0000000000 3.7200000000
-407062752.7717239857 16258690.9046900496 122.0000000000 3.6600000000
-400389605.2626298070 15992155.0100025088 120.0000000000 3.6000000000
-395384729.6937022805 15792253.0626886785 118.5000000000 3.5550000000
-390379876.1373533607 15592351.1541300472 117.0000000000 3.5100000000
-382038418.9522435665 15259181.2456313092 114.5000000000 3.4350000000
-378701840.4807153344 15125913.2899828497 113.5000000000 3.4050000000
-375365265.1538412571 14992645.3398708496 112.5000000000 3.3750000000
-370360402.1635300517 14792743.4147028513 111.0000000000 3.3300000000
-357014094.5667254329 14259671.6031819396 107.0000000000 3.2100000000
-348672646.8155778646 13926501.7112925686 104.5000000000 3.1350000000
-340331208.4983925819 13593331.8360125721 102.0000000000 3.0600000000
-336994630.0268643498 13460063.8803641163 101.0000000000 3.0300000000
-330321476.2284620404 13193527.9746036623 99.0000000000 2.9700000000
-326984891.4676256776 13060260.0078822915 98.0000000000 2.9400000000
-318643462.5844026208 12727090.1492116693 95.5000000000 2.8650000000
-306965430.0724186897 12260652.2906009294 92.0000000000 2.7600000000
-300292279.4186704755 11994116.3903769366 90.0000000000 2.7000000000
-295287410.1390511394 11794214.4541360233 88.5000000000 2.6550000000
-286945962.3879035711 11461044.5622466579 86.0000000000 2.5800000000
-283609396.4949917197 11327776.6287440360 85.0000000000 2.5500000000
-260253350.3389483690 10394900.9447413143 78.0000000000 2.3400000000
-256916765.5781120062 10261632.9780199453 77.0000000000 2.3100000000
-253580187.1065837741 10128365.0223714896 76.0000000000 2.2800000000
-253580183.9619297087 10128365.0168350320 76.0000000000 2.2800000000
-251911899.4431467354 10061731.0473154932 75.5000000000 2.2650000000
-250243608.6350555718 9995097.0667230375 75.0000000000 2.2500000000
-246907033.3081814647 9861829.1166110430 74.0000000000 2.2200000000
-243570461.1259614527 9728561.1720355079 73.0000000000 2.1900000000
-241902167.1732161939 9661927.1859065928 72.5000000000 2.1750000000
-240233876.3651250601 9595293.2053141370 72.0000000000 2.1600000000
-240233876.3651250601 9595293.2053141370 72.0000000000 2.1600000000
-240233873.2204709649 9595293.1997776777 72.0000000000 2.1600000000
-238565585.5570339262 9528659.2247216795 71.5000000000 2.1450000000
-238565582.4123798311 9528659.2191852201 71.5000000000 2.1450000000
-240233873.2204709649 9595293.1997776777 72.0000000000 2.1600000000
-240233876.3651250601 9595293.2053141370 72.0000000000 2.1600000000
-238565588.7016879916 9528659.2302581389 71.5000000000 2.1450000000
-238565582.4123798311 9528659.2191852201 71.5000000000 2.1450000000
-240233873.2204709649 9595293.1997776777 72.0000000000 2.1600000000
-238565585.5570339262 9528659.2247216795 71.5000000000 2.1450000000
-238565585.5570339262 9528659.2247216795 71.5000000000 2.1450000000
-238565585.5570339262 9528659.2247216795 71.5000000000 2.1450000000
-238565582.4123798311 9528659.2191852201 71.5000000000 2.1450000000
-238565582.4123798311 9528659.2191852201 71.5000000000 2.1450000000
-238565585.5570339262 9528659.2247216795 71.5000000000 2.1450000000
-238565585.5570339262 9528659.2247216795 71.5000000000 2.1450000000
-238565588.7016879916 9528659.2302581389 71.5000000000 2.1450000000
-240233879.5097791553 9595293.2108505964 72.0000000000 2.1600000000
-240233876.3651250601 9595293.2053141370 72.0000000000 2.1600000000
-238565585.5570339262 9528659.2247216795 71.5000000000 2.1450000000
-238565585.5570339262 9528659.2247216795 71.5000000000 2.1450000000
-240233879.5097791553 9595293.2108505964 72.0000000000 2.1600000000
-238565582.4123798311 9528659.2191852201 71.5000000000 2.1450000000
-238565582.4123798311 9528659.2191852201 71.5000000000 2.1450000000
-240233876.3651250601 9595293.2053141370 72.0000000000 2.1600000000
-238565585.5570339262 9528659.2247216795 71.5000000000 2.1450000000
-238565585.5570339262 9528659.2247216795 71.5000000000 2.1450000000
-238565582.4123798311 9528659.2191852201 71.5000000000 2.1450000000
-240233879.5097791553 9595293.2108505964 72.0000000000 2.1600000000
-238565582.4123798311 9528659.2191852201 71.5000000000 2.1450000000
-238565585.5570339262 9528659.2247216795 71.5000000000 2.1450000000
-238565585.5570339262 9528659.2247216795 71.5000000000 2.1450000000
-238565588.7016879916 9528659.2302581389 71.5000000000 2.1450000000
-238565582.4123798311 9528659.2191852201 71.5000000000 2.1450000000
-238565585.5570339262 9528659.2247216795 71.5000000000 2.1450000000
-238565585.5570339262 9528659.2247216795 71.5000000000 2.1450000000
-240233876.3651250601 9595293.2053141370 72.0000000000 2.1600000000
-238565582.4123798311 9528659.2191852201 71.5000000000 2.1450000000
-238565585.5570339262 9528659.2247216795 71.5000000000 2.1450000000
-238565588.7016879916 9528659.2302581389 71.5000000000 2.1450000000
-238565582.4123798311 9528659.2191852201 71.5000000000 2.1450000000
-238565588.7016879916 9528659.2302581389 71.5000000000 2.1450000000
-240233876.3651250601 9595293.2053141370 72.0000000000 2.1600000000
-238565585.5570339262 9528659.2247216795 71.5000000000 2.1450000000
-238565585.5570339262 9528659.2247216795 71.5000000000 2.1450000000
-238565585.5570339262 9528659.2247216795 71.5000000000 2.1450000000
-240233873.2204709649 9595293.1997776777 72.0000000000 2.1600000000
-238565582.4123798311 9528659.2191852201 71.5000000000 2.1450000000
-238565582.4123798311 9528659.2191852201 71.5000000000 2.1450000000
-238565582.4123798311 9528659.2191852201 71.5000000000 2.1450000000
-238565585.5570339262 9528659.2247216795 71.5000000000 2.1450000000
-238565588.7016879916 9528659.2302581389 71.5000000000 2.1450000000
-238565585.5570339262 9528659.2247216795 71.5000000000 2.1450000000
-238565585.5570339262 9528659.2247216795 71.5000000000 2.1450000000
-238565585.5570339262 9528659.2247216795 71.5000000000 2.1450000000
-238565582.4123798311 9528659.2191852201 71.5000000000 2.1450000000
-238565585.5570339262 9528659.2247216795 71.5000000000 2.1450000000
-238565585.5570339262 9528659.2247216795 71.5000000000 2.1450000000
-238565582.4123798311 9528659.2191852201 71.5000000000 2.1450000000
-238565588.7016879916 9528659.2302581389 71.5000000000 2.1450000000
-238565585.5570339262 9528659.2247216795 71.5000000000 2.1450000000
-238565588.7016879916 9528659.2302581389 71.5000000000 2.1450000000
-238565582.4123798311 9528659.2191852201 71.5000000000 2.1450000000
-238565585.5570339262 9528659.2247216795 71.5000000000 2.1450000000
-238565585.5570339262 9528659.2247216795 71.5000000000 2.1450000000
-238565585.5570339262 9528659.2247216795 71.5000000000 2.1450000000
-238565585.5570339262 9528659.2247216795 71.5000000000 2.1450000000
-240233876.3651250601 9595293.2053141370 72.0000000000 2.1600000000
-238565585.5570339262 9528659.2247216795 71.5000000000 2.1450000000
-238565582.4123798311 9528659.2191852201 71.5000000000 2.1450000000
-238565582.4123798311 9528659.2191852201 71.5000000000 2.1450000000
-238565588.7016879916 9528659.2302581389 71.5000000000 2.1450000000
-238565585.5570339262 9528659.2247216795 71.5000000000 2.1450000000
-238565585.5570339262 9528659.2247216795 71.5000000000 2.1450000000
-238565582.4123798311 9528659.2191852201 71.5000000000 2.1450000000
-238565582.4123798311 9528659.2191852201 71.5000000000 2.1450000000
-238565588.7016879916 9528659.2302581389 71.5000000000 2.1450000000
-238565582.4123798311 9528659.2191852201 71.5000000000 2.1450000000
-238565588.7016879916 9528659.2302581389 71.5000000000 2.1450000000
-240233873.2204709649 9595293.1997776777 72.0000000000 2.1600000000
-238565585.5570339262 9528659.2247216795 71.5000000000 2.1450000000
-238565582.4123798311 9528659.2191852201 71.5000000000 2.1450000000
-238565588.7016879916 9528659.2302581389 71.5000000000 2.1450000000
-238565582.4123798311 9528659.2191852201 71.5000000000 2.1450000000
-240233876.3651250601 9595293.2053141370 72.0000000000 2.1600000000
-238565585.5570339262 9528659.2247216795 71.5000000000 2.1450000000
-238565582.4123798311 9528659.2191852201 71.5000000000 2.1450000000
-238565588.7016879916 9528659.2302581389 71.5000000000 2.1450000000
-238565588.7016879916 9528659.2302581389 71.5000000000 2.1450000000
-238565585.5570339262 9528659.2247216795 71.5000000000 2.1450000000
-238565588.7016879916 9528659.2302581389 71.5000000000 2.1450000000
-238565585.5570339262 9528659.2247216795 71.5000000000 2.1450000000
-240233876.3651250601 9595293.2053141370 72.0000000000 2.1600000000
-238565585.5570339262 9528659.2247216795 71.5000000000 2.1450000000
-238565582.4123798311 9528659.2191852201 71.5000000000 2.1450000000
-238565585.5570339262 9528659.2247216795 71.5000000000 2.1450000000
-238565585.5570339262 9528659.2247216795 71.5000000000 2.1450000000
-238565585.5570339262 9528659.2247216795 71.5000000000 2.1450000000
-238565585.5570339262 9528659.2247216795 71.5000000000 2.1450000000
-238565582.4123798311 9528659.2191852201 71.5000000000 2.1450000000
-238565582.4123798311 9528659.2191852201 71.5000000000 2.1450000000
-238565588.7016879916 9528659.2302581389 71.5000000000 2.1450000000
-238565588.7016879916 9528659.2302581389 71.5000000000 2.1450000000
-238565585.5570339262 9528659.2247216795 71.5000000000 2.1450000000
-240233876.3651250601 9595293.2053141370 72.0000000000 2.1600000000
-238565582.4123798311 9528659.2191852201 71.5000000000 2.1450000000
-240233876.3651250601 9595293.2053141370 72.0000000000 2.1600000000
-238565585.5570339262 9528659.2247216795 71.5000000000 2.1450000000
-238565588.7016879916 9528659.2302581389 71.5000000000 2.1450000000
-238565585.5570339262 9528659.2247216795 71.5000000000 2.1450000000
-238565588.7016879916 9528659.2302581389 71.5000000000 2.1450000000
-238565585.5570339262 9528659.2247216795 71.5000000000 2.1450000000
-238565585.5570339262 9528659.2247216795 71.5000000000 2.1450000000
-238565588.7016879916 9528659.2302581389 71.5000000000 2.1450000000
-235229016.5194679797 9395391.2856826056 70.5000000000 2.1150000000
-228555862.7210656404 9128855.3799221609 68.5000000000 2.0550000000
-225219281.1048833728 8995587.4187372494 67.5000000000 2.0250000000
-223550993.4414463043 8928953.4436812531 67.0000000000 2.0100000000
